village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,rainfall,prev_month_rainfall,dist_missing
7185,2018-03-01,1,232,17.0,17,2.0,260.11,0.82,3.17,5.32,0
7185,2018-04-01,1,232,10.0,10,2.0,111.47,0.6,4.29,3.17,0
7185,2018-05-01,1,232,14.0,14,2.0,167.21,0.64,0.62,4.29,0
7185,2018-06-01,1,232,14.0,14,2.0,204.37,0.79,0.61,0.62,0
7185,2018-07-01,1,232,7.0,7,2.0,111.47,0.86,4.0,0.61,0
7185,2018-08-01,1,232,13.0,13,2.0,111.47,0.46,0.23,4.0,0
7185,2018-09-01,1,232,18.0,18,2.0,167.21,0.5,0.36,0.23,0
7185,2018-10-01,1,232,7.0,7,2.0,55.74,0.43,0.56,0.36,0
7186,2016-12-01,1,798,1.0,3,7.0,1.57,0.33,4.39,1.55,1
7186,2017-01-01,1,798,14.0,10,7.0,6.28,0.4,5.64,4.39,1
7186,2017-02-01,1,798,14.0,26,7.0,29.84,0.73,3.42,5.64,1
7186,2017-03-01,1,798,14.0,34,7.0,34.55,0.65,5.78,3.42,1
7186,2017-04-01,1,798,14.0,21,7.0,18.84,0.57,4.8,5.78,1
7186,2017-05-01,1,798,31.0,43,7.0,39.26,0.58,0.57,4.8,1
7186,2017-06-01,1,798,50.0,50,7.0,42.4,0.54,1.12,0.57,1
7186,2017-07-01,1,798,26.0,26,7.0,20.41,0.5,0.82,1.12,1
7186,2017-08-01,1,798,32.0,32,7.0,25.13,0.5,0.36,0.82,1
7186,2017-09-01,1,798,30.0,30,7.0,21.98,0.47,0.18,0.36,1
7186,2017-10-01,1,798,35.0,35,7.0,21.98,0.4,0.34,0.18,1
7186,2017-11-01,1,798,48.0,48,7.0,15.7,0.21,6.41,0.34,1
7186,2017-12-01,1,798,67.0,67,7.0,53.39,0.51,10.29,6.41,1
7186,2018-01-01,1,798,130.0,130,7.0,124.06,0.61,9.3,10.29,1
7186,2018-02-01,1,798,81.0,81,7.0,70.67,0.56,5.32,9.3,1
7186,2018-03-01,1,798,156.0,156,7.0,144.47,0.59,3.17,5.32,1
7186,2018-04-01,1,798,124.0,124,7.0,114.63,0.59,4.29,3.17,1
7186,2018-05-01,1,798,116.0,116,7.0,119.35,0.66,0.62,4.29,1
7186,2018-06-01,1,798,130.0,130,7.0,124.06,0.61,0.61,0.62,1
7186,2018-07-01,1,798,79.0,79,7.0,64.38,0.52,4.0,0.61,1
7186,2018-08-01,1,798,104.0,104,7.0,64.38,0.39,0.23,4.0,1
7186,2018-09-01,1,798,121.0,121,7.0,80.09,0.42,0.36,0.23,1
7186,2018-10-01,1,798,73.0,73,7.0,43.97,0.38,0.56,0.36,1
7187,2016-12-01,1,646,14.0,2,7.0,0.0,0.0,4.39,1.55,1
7187,2017-01-01,1,646,14.0,1,7.0,0.0,0.0,5.64,4.39,1
7187,2017-05-01,1,646,12.0,12,7.0,26.36,0.92,0.57,4.8,1
7187,2017-06-01,1,646,33.0,33,7.0,43.13,0.55,1.12,0.57,1
7187,2017-07-01,1,646,5.0,5,7.0,4.79,0.4,0.82,1.12,1
7187,2017-08-01,1,646,4.0,4,7.0,2.4,0.25,0.36,0.82,1
7187,2017-09-01,1,646,22.0,22,7.0,23.96,0.45,0.18,0.36,1
7187,2017-10-01,1,646,41.0,41,7.0,55.11,0.56,0.34,0.18,1
7187,2017-11-01,1,646,14.0,14,7.0,14.38,0.43,6.41,0.34,1
7187,2017-12-01,1,646,28.0,28,7.0,33.55,0.5,10.29,6.41,1
7187,2018-01-01,1,646,6.0,6,7.0,7.19,0.5,9.3,10.29,1
7187,2018-02-01,1,646,17.0,17,7.0,23.96,0.59,5.32,9.3,1
7189,2016-12-01,1,1235,14.0,14,3.0,3.93,0.43,4.39,1.55,0
7189,2017-01-01,1,1235,14.0,35,3.0,9.83,0.43,5.64,4.39,0
7189,2017-02-01,1,1235,14.0,43,3.0,11.8,0.42,3.42,5.64,0
7189,2017-03-01,1,1235,14.0,59,3.0,20.32,0.53,5.78,3.42,0
7189,2017-04-01,1,1235,14.0,39,3.0,9.83,0.38,4.8,5.78,0
7189,2017-05-01,1,1235,1.0,42,3.0,15.08,0.55,0.57,4.8,0
7189,2017-06-01,1,1235,59.0,62,3.0,27.54,0.68,1.12,0.57,0
7189,2017-07-01,1,1235,45.0,45,3.0,19.67,0.67,0.82,1.12,0
7189,2017-08-01,1,1235,56.0,56,3.0,22.95,0.62,0.36,0.82,0
7189,2017-09-01,1,1235,58.0,58,3.0,24.91,0.66,0.18,0.36,0
7189,2017-10-01,1,1235,53.0,53,3.0,22.29,0.64,0.34,0.18,0
7189,2017-11-01,1,1235,37.0,37,3.0,16.39,0.68,6.41,0.34,0
7189,2017-12-01,1,1235,50.0,50,3.0,13.11,0.4,10.29,6.41,0
7189,2018-01-01,1,1235,96.0,96,3.0,28.85,0.46,9.3,10.29,0
7189,2018-02-01,1,1235,66.0,66,3.0,16.39,0.38,5.32,9.3,0
7189,2018-03-01,1,1235,85.0,85,3.0,28.19,0.51,3.17,5.32,0
7189,2018-04-01,1,1235,44.0,44,3.0,13.77,0.48,4.29,3.17,0
7189,2018-05-01,1,1235,59.0,59,3.0,19.67,0.51,0.62,4.29,0
7189,2018-06-01,1,1235,70.0,70,3.0,24.91,0.54,0.61,0.62,0
7189,2018-07-01,1,1235,49.0,49,3.0,19.67,0.61,4.0,0.61,0
7189,2018-08-01,1,1235,54.0,54,3.0,12.46,0.35,0.23,4.0,0
7189,2018-09-01,1,1235,57.0,57,3.0,14.42,0.39,0.36,0.23,0
7189,2018-10-01,1,1235,63.0,63,3.0,19.67,0.48,0.56,0.36,0
7190,2016-12-01,1,312,14.0,5,8.4,0.0,0.0,4.39,1.55,0
7190,2017-01-01,1,312,14.0,11,8.4,71.91,0.64,5.64,4.39,0
7190,2017-02-01,1,312,14.0,10,8.4,61.64,0.6,3.42,5.64,0
7190,2017-03-01,1,312,14.0,6,8.4,41.09,0.67,5.78,3.42,0
7190,2017-04-01,1,312,14.0,5,8.4,30.82,0.6,4.8,5.78,0
7190,2017-05-01,1,312,3.0,3,8.4,30.82,1.0,0.57,4.8,0
7190,2017-06-01,1,312,11.0,11,8.4,51.36,0.45,1.12,0.57,0
7190,2017-07-01,1,312,8.0,8,8.4,51.36,0.62,0.82,1.12,0
7190,2017-08-01,1,312,1.0,99,8.4,862.92,0.85,0.36,0.82,0
7190,2017-09-01,1,312,5.0,5,8.4,41.09,0.8,0.18,0.36,0
7190,2017-10-01,1,312,3.0,3,8.4,30.82,1.0,0.34,0.18,0
7190,2017-11-01,1,312,2.0,2,8.4,0.0,0.0,6.41,0.34,0
7190,2017-12-01,1,312,5.0,5,8.4,30.82,0.6,10.29,6.41,0
7190,2018-01-01,1,312,2.0,2,8.4,10.27,0.5,9.3,10.29,0
7190,2018-02-01,1,312,4.0,4,8.4,20.55,0.5,5.32,9.3,0
7190,2018-03-01,1,312,3.0,3,8.4,30.82,1.0,3.17,5.32,0
7190,2018-04-01,1,312,6.0,6,8.4,30.82,0.5,4.29,3.17,0
7190,2018-05-01,1,312,2.0,2,8.4,10.27,0.5,0.62,4.29,0
7190,2018-06-01,1,312,5.0,5,8.4,41.09,0.8,0.61,0.62,0
7190,2018-07-01,1,312,5.0,5,8.4,20.55,0.4,4.0,0.61,0
7190,2018-08-01,1,312,3.0,3,8.4,30.82,1.0,0.23,4.0,0
7190,2018-09-01,1,312,1.0,1,8.4,0.0,0.0,0.36,0.23,0
7191,2016-12-01,1,483,14.0,1,4.8,0.0,0.0,4.39,1.55,0
7191,2017-01-01,1,483,14.0,1,4.8,0.0,0.0,5.64,4.39,0
7191,2017-02-01,1,483,14.0,3,4.8,4.29,0.33,3.42,5.64,0
7191,2017-03-01,1,483,14.0,4,4.8,12.86,0.75,5.78,3.42,0
7191,2017-04-01,1,483,14.0,9,4.8,30.01,0.78,4.8,5.78,0
7191,2017-05-01,1,483,14.0,1,4.8,0.0,0.0,0.57,4.8,0
7191,2017-06-01,1,483,3.0,3,4.8,4.29,0.33,1.12,0.57,0
7191,2017-07-01,1,483,1.0,1,4.8,4.29,1.0,0.82,1.12,0
7191,2017-08-01,1,483,7.0,7,4.8,12.86,0.43,0.36,0.82,0
7191,2017-09-01,1,483,1.0,1,4.8,0.0,0.0,0.18,0.36,0
7191,2017-10-01,1,483,6.0,6,4.8,21.43,0.83,0.34,0.18,0
7191,2017-11-01,1,483,2.0,2,4.8,4.29,0.5,6.41,0.34,0
7191,2017-12-01,1,483,3.0,3,4.8,8.57,0.67,10.29,6.41,0
7191,2018-01-01,1,483,3.0,3,4.8,4.29,0.33,9.3,10.29,0
7191,2018-02-01,1,483,2.0,2,4.8,8.57,1.0,5.32,9.3,0
7191,2018-03-01,1,483,4.0,4,4.8,4.29,0.25,3.17,5.32,0
7191,2018-04-01,1,483,4.0,4,4.8,12.86,0.75,4.29,3.17,0
7191,2018-05-01,1,483,2.0,2,4.8,8.57,1.0,0.62,4.29,0
7191,2018-07-01,1,483,2.0,2,4.8,4.29,0.5,4.0,0.62,0
7191,2018-08-01,1,483,2.0,2,4.8,0.0,0.0,0.23,4.0,0
7191,2018-09-01,1,483,7.0,7,4.8,12.86,0.43,0.36,0.23,0
7191,2018-10-01,1,483,2.0,2,4.8,4.29,0.5,0.56,0.36,0
7192,2017-03-01,1,675,14.0,1,7.0,2.19,1.0,5.78,3.42,1
7192,2017-07-01,1,675,5.0,5,7.0,8.78,0.8,0.82,5.78,1
7192,2017-08-01,1,675,2.0,2,7.0,4.39,1.0,0.36,0.82,1
7192,2017-09-01,1,675,1.0,1,7.0,0.0,0.0,0.18,0.36,1
7192,2017-12-01,1,675,1.0,1,7.0,0.0,0.0,10.29,6.41,1
7192,2018-02-01,1,675,0.0,3,7.0,6.58,1.0,5.32,10.29,1
7192,2018-03-01,1,675,0.0,2,7.0,4.39,1.0,3.17,5.32,1
7192,2018-08-01,1,675,1.0,1,7.0,2.19,1.0,0.23,3.17,1
7192,2018-09-01,1,675,3.0,3,7.0,0.0,0.0,0.36,0.23,1
7193,2017-01-01,0,204,14.0,2,7.0,24.03,0.5,5.64,4.39,1
7193,2017-02-01,0,204,14.0,8,7.0,120.15,0.62,3.42,5.64,1
7193,2017-03-01,0,204,14.0,5,7.0,96.12,0.8,5.78,3.42,1
7193,2017-04-01,0,204,14.0,7,7.0,120.15,0.71,4.8,5.78,1
7193,2017-05-01,0,204,14.0,4,7.0,0.0,0.0,0.57,4.8,1
7193,2017-07-01,0,204,5.0,11,7.0,120.15,0.45,0.82,0.57,1
7193,2017-08-01,0,204,12.0,12,7.0,120.15,0.42,0.36,0.82,1
7193,2017-09-01,0,204,3.0,3,7.0,48.06,0.67,0.18,0.36,1
7193,2017-10-01,0,204,4.0,4,7.0,96.12,1.0,0.34,0.18,1
7193,2017-11-01,0,204,2.0,2,7.0,24.03,0.5,6.41,0.34,1
7193,2017-12-01,0,204,5.0,5,7.0,96.12,0.8,10.29,6.41,1
7193,2018-01-01,0,204,7.0,7,7.0,96.12,0.57,9.3,10.29,1
7193,2018-02-01,0,204,10.0,10,7.0,168.2,0.7,5.32,9.3,1
7193,2018-03-01,0,204,4.0,4,7.0,72.09,0.75,3.17,5.32,1
7193,2018-04-01,0,204,2.0,2,7.0,48.06,1.0,4.29,3.17,1
7193,2018-05-01,0,204,5.0,5,7.0,72.09,0.6,0.62,4.29,1
7193,2018-06-01,0,204,10.0,11,7.0,144.18,0.55,0.61,0.62,1
7193,2018-07-01,0,204,11.0,11,7.0,168.2,0.64,4.0,0.61,1
7193,2018-08-01,0,204,9.0,13,7.0,168.2,0.54,0.23,4.0,1
7193,2018-09-01,0,204,4.0,6,7.0,72.09,0.5,0.36,0.23,1
7193,2018-10-01,0,204,11.0,11,7.0,192.23,0.73,0.56,0.36,1
7194,2016-12-01,0,411,14.0,4,3.2,17.76,0.75,4.39,1.55,0
7194,2017-01-01,0,411,14.0,2,3.2,5.92,0.5,5.64,4.39,0
7194,2017-02-01,0,411,14.0,2,3.2,5.92,0.5,3.42,5.64,0
7194,2017-03-01,0,411,14.0,2,3.2,5.92,0.5,5.78,3.42,0
7194,2017-04-01,0,411,14.0,5,3.2,29.6,1.0,4.8,5.78,0
7194,2017-05-01,0,411,1.0,5,3.2,17.76,0.6,0.57,4.8,0
7194,2017-06-01,0,411,6.0,6,3.2,17.76,0.5,1.12,0.57,0
7194,2017-07-01,0,411,4.0,4,3.2,11.84,0.5,0.82,1.12,0
7194,2017-08-01,0,411,6.0,6,3.2,35.52,1.0,0.36,0.82,0
7194,2017-09-01,0,411,3.0,3,3.2,11.84,0.67,0.18,0.36,0
7194,2017-10-01,0,411,1.0,1,3.2,5.92,1.0,0.34,0.18,0
7194,2017-11-01,0,411,1.0,1,3.2,0.0,0.0,6.41,0.34,0
7194,2017-12-01,0,411,4.0,4,3.2,11.84,0.5,10.29,6.41,0
7194,2018-01-01,0,411,6.0,6,3.2,23.68,0.67,9.3,10.29,0
7194,2018-02-01,0,411,4.0,4,3.2,5.92,0.25,5.32,9.3,0
7194,2018-03-01,0,411,19.0,19,3.2,53.28,0.47,3.17,5.32,0
7194,2018-04-01,0,411,6.0,6,3.2,23.68,0.67,4.29,3.17,0
7194,2018-05-01,0,411,5.0,5,3.2,23.68,0.8,0.62,4.29,0
7194,2018-06-01,0,411,5.0,5,3.2,23.68,0.8,0.61,0.62,0
7194,2018-07-01,0,411,7.0,7,3.2,11.84,0.29,4.0,0.61,0
7194,2018-08-01,0,411,3.0,3,3.2,5.92,0.33,0.23,4.0,0
7194,2018-09-01,0,411,8.0,8,3.2,23.68,0.5,0.36,0.23,0
7194,2018-10-01,0,411,4.0,4,3.2,23.68,1.0,0.56,0.36,0
7195,2016-12-01,0,1445,14.0,2,2.8,0.0,0.0,4.39,1.55,0
7195,2017-01-01,0,1445,14.0,2,2.8,0.48,0.5,5.64,4.39,0
7195,2017-05-01,0,1445,1.0,1,2.8,0.48,1.0,0.57,4.8,0
7195,2017-06-01,0,1445,2.0,2,2.8,0.48,0.5,1.12,0.57,0
7195,2017-07-01,0,1445,1.0,1,2.8,0.0,0.0,0.82,1.12,0
7195,2017-08-01,0,1445,1.0,1,2.8,0.0,0.0,0.36,0.82,0
7195,2017-09-01,0,1445,3.0,3,2.8,0.96,0.67,0.18,0.36,0
7195,2017-10-01,0,1445,2.0,2,2.8,0.96,1.0,0.34,0.18,0
7195,2017-12-01,0,1445,4.0,4,2.8,0.96,0.5,10.29,6.41,0
7195,2018-01-01,0,1445,2.0,2,2.8,0.48,0.5,9.3,10.29,0
7195,2018-02-01,0,1445,5.0,5,2.8,0.96,0.4,5.32,9.3,0
7195,2018-03-01,0,1445,4.0,4,2.8,0.96,0.5,3.17,5.32,0
7195,2018-09-01,0,1445,3.0,3,2.8,1.44,1.0,0.36,3.17,0
7196,2016-12-01,0,252,14.0,2,7.0,15.75,0.5,4.39,1.55,1
7196,2017-01-01,0,252,14.0,1,7.0,0.0,0.0,5.64,4.39,1
7196,2017-02-01,0,252,14.0,13,7.0,110.23,0.54,3.42,5.64,1
7196,2017-03-01,0,252,14.0,7,7.0,47.24,0.43,5.78,3.42,1
7196,2017-04-01,0,252,14.0,4,7.0,62.99,1.0,4.8,5.78,1
7196,2017-05-01,0,252,14.0,10,7.0,110.23,0.7,0.57,4.8,1
7196,2017-06-01,0,252,5.0,6,7.0,47.24,0.5,1.12,0.57,1
7196,2017-07-01,0,252,7.0,7,7.0,78.74,0.71,0.82,1.12,1
7196,2017-08-01,0,252,5.0,11,7.0,78.74,0.45,0.36,0.82,1
7196,2017-09-01,0,252,1.0,3,7.0,47.24,1.0,0.18,0.36,1
7196,2017-10-01,0,252,3.0,5,7.0,62.99,0.8,0.34,0.18,1
7196,2017-11-01,0,252,2.0,2,7.0,15.75,0.5,6.41,0.34,1
7196,2017-12-01,0,252,6.0,6,7.0,47.24,0.5,10.29,6.41,1
7196,2018-01-01,0,252,6.0,6,7.0,47.24,0.5,9.3,10.29,1
7196,2018-02-01,0,252,10.0,10,7.0,78.74,0.5,5.32,9.3,1
7196,2018-03-01,0,252,2.0,2,7.0,15.75,0.5,3.17,5.32,1
7196,2018-04-01,0,252,7.0,8,7.0,31.49,0.25,4.29,3.17,1
7196,2018-05-01,0,252,8.0,8,7.0,47.24,0.38,0.62,4.29,1
7196,2018-06-01,0,252,3.0,3,7.0,47.24,1.0,0.61,0.62,1
7196,2018-07-01,0,252,7.0,7,7.0,15.75,0.14,4.0,0.61,1
7196,2018-08-01,0,252,3.0,3,7.0,15.75,0.33,0.23,4.0,1
7196,2018-09-01,0,252,3.0,3,7.0,31.49,0.67,0.36,0.23,1
7196,2018-10-01,0,252,6.0,6,7.0,62.99,0.67,0.56,0.36,1
7197,2016-12-01,0,680,14.0,28,7.0,47.58,0.79,4.39,1.55,1
7197,2017-01-01,0,680,14.0,17,7.0,25.95,0.71,5.64,4.39,1
7197,2017-02-01,0,680,14.0,12,7.0,17.3,0.67,3.42,5.64,1
7197,2017-03-01,0,680,14.0,16,7.0,25.95,0.75,5.78,3.42,1
7197,2017-04-01,0,680,14.0,24,7.0,41.09,0.79,4.8,5.78,1
7197,2017-05-01,0,680,18.0,18,7.0,34.6,0.89,0.57,4.8,1
7197,2017-06-01,0,680,20.0,20,7.0,28.11,0.65,1.12,0.57,1
7197,2017-07-01,0,680,13.0,13,7.0,25.95,0.92,0.82,1.12,1
7197,2017-08-01,0,680,24.0,24,7.0,34.6,0.67,0.36,0.82,1
7197,2017-09-01,0,680,36.0,36,7.0,67.04,0.86,0.18,0.36,1
7197,2017-10-01,0,680,30.0,30,7.0,45.42,0.7,0.34,0.18,1
7197,2017-11-01,0,680,31.0,31,7.0,36.76,0.55,6.41,0.34,1
7197,2017-12-01,0,680,20.0,20,7.0,30.28,0.7,10.29,6.41,1
7197,2018-01-01,0,680,53.0,53,7.0,95.16,0.83,9.3,10.29,1
7197,2018-02-01,0,680,11.0,11,7.0,17.3,0.73,5.32,9.3,1
7197,2018-03-01,0,680,22.0,22,7.0,32.44,0.68,3.17,5.32,1
7197,2018-04-01,0,680,33.0,33,7.0,47.58,0.67,4.29,3.17,1
7197,2018-05-01,0,680,16.0,16,7.0,25.95,0.75,0.62,4.29,1
7197,2018-06-01,0,680,22.0,22,7.0,34.6,0.73,0.61,0.62,1
7197,2018-07-01,0,680,29.0,29,7.0,54.07,0.86,4.0,0.61,1
7197,2018-08-01,0,680,25.0,25,7.0,34.6,0.64,0.23,4.0,1
7197,2018-09-01,0,680,43.0,43,7.0,54.07,0.58,0.36,0.23,1
7197,2018-10-01,0,680,2.0,2,7.0,0.0,0.0,0.56,0.36,1
7201,2016-12-01,1,2215,14.0,13,3.6,2.04,0.77,4.39,1.55,0
7201,2017-01-01,1,2215,14.0,107,3.6,15.69,0.72,5.64,4.39,0
7201,2017-02-01,1,2215,14.0,74,3.6,11.21,0.74,3.42,5.64,0
7201,2017-03-01,1,2215,14.0,61,3.6,8.15,0.66,5.78,3.42,0
7201,2017-04-01,1,2215,21.0,42,3.6,5.5,0.64,4.8,5.78,0
7201,2017-05-01,1,2215,37.0,37,3.6,4.48,0.59,0.57,4.8,0
7201,2017-06-01,1,2215,44.0,44,3.6,7.13,0.8,1.12,0.57,0
7201,2017-07-01,1,2215,52.0,52,3.6,7.75,0.73,0.82,1.12,0
7201,2017-08-01,1,2215,55.0,55,3.6,7.54,0.67,0.36,0.82,0
7201,2017-09-01,1,2215,74.0,74,3.6,12.64,0.84,0.18,0.36,0
7201,2017-10-01,1,2215,114.0,114,3.6,16.92,0.73,0.34,0.18,0
7201,2017-11-01,1,2215,62.0,62,3.6,7.75,0.61,6.41,0.34,0
7201,2017-12-01,1,2215,47.0,47,3.6,6.52,0.68,10.29,6.41,0
7201,2018-01-01,1,2215,124.0,124,3.6,19.77,0.78,9.3,10.29,0
7201,2018-02-01,1,2215,51.0,51,3.6,8.15,0.78,5.32,9.3,0
7201,2018-03-01,1,2215,66.0,66,3.6,9.38,0.7,3.17,5.32,0
7201,2018-04-01,1,2215,105.0,105,3.6,14.88,0.7,4.29,3.17,0
7201,2018-05-01,1,2215,62.0,62,3.6,8.56,0.68,0.62,4.29,0
7201,2018-06-01,1,2215,48.0,48,3.6,6.11,0.62,0.61,0.62,0
7201,2018-07-01,1,2215,67.0,67,3.6,9.58,0.7,4.0,0.61,0
7201,2018-08-01,1,2215,77.0,77,3.6,9.58,0.61,0.23,4.0,0
7201,2018-09-01,1,2215,94.0,94,3.6,13.66,0.71,0.36,0.23,0
7201,2018-10-01,1,2215,25.0,25,3.6,3.26,0.64,0.56,0.36,0
7202,2016-12-01,1,673,14.0,8,4.5,17.66,1.0,4.39,1.55,0
7202,2017-01-01,1,673,14.0,16,4.5,26.49,0.75,5.64,4.39,0
7202,2017-02-01,1,673,14.0,13,4.5,26.49,0.92,3.42,5.64,0
7202,2017-03-01,1,673,14.0,13,4.5,22.08,0.77,5.78,3.42,0
7202,2017-04-01,1,673,6.0,10,4.5,13.25,0.6,4.8,5.78,0
7202,2017-05-01,1,673,10.0,10,4.5,15.45,0.7,0.57,4.8,0
7202,2017-06-01,1,673,5.0,5,4.5,2.21,0.2,1.12,0.57,0
7202,2017-07-01,1,673,11.0,11,4.5,15.45,0.64,0.82,1.12,0
7202,2017-08-01,1,673,17.0,17,4.5,24.29,0.65,0.36,0.82,0
7202,2017-09-01,1,673,21.0,21,4.5,33.12,0.71,0.18,0.36,0
7202,2017-10-01,1,673,22.0,22,4.5,37.53,0.77,0.34,0.18,0
7202,2017-11-01,1,673,19.0,19,4.5,33.12,0.79,6.41,0.34,0
7202,2017-12-01,1,673,11.0,11,4.5,15.45,0.64,10.29,6.41,0
7202,2018-01-01,1,673,36.0,36,4.5,55.2,0.69,9.3,10.29,0
7202,2018-02-01,1,673,11.0,11,4.5,24.29,1.0,5.32,9.3,0
7202,2018-03-01,1,673,17.0,17,4.5,35.33,0.94,3.17,5.32,0
7202,2018-04-01,1,673,27.0,27,4.5,39.74,0.67,4.29,3.17,0
7202,2018-05-01,1,673,21.0,21,4.5,30.91,0.67,0.62,4.29,0
7202,2018-06-01,1,673,19.0,19,4.5,24.29,0.58,0.61,0.62,0
7202,2018-07-01,1,673,18.0,18,4.5,30.91,0.78,4.0,0.61,0
7202,2018-08-01,1,673,24.0,24,4.5,30.91,0.58,0.23,4.0,0
7202,2018-09-01,1,673,25.0,25,4.5,41.95,0.76,0.36,0.23,0
7202,2018-10-01,1,673,3.0,3,4.5,6.62,1.0,0.56,0.36,0
7207,2016-12-01,0,972,14.0,5,7.0,4.23,0.8,4.39,1.55,1
7207,2017-01-01,0,972,14.0,14,7.0,6.35,0.43,5.64,4.39,1
7207,2017-02-01,0,972,2.0,14,7.0,9.53,0.64,3.42,5.64,1
7207,2017-03-01,0,972,14.0,6,7.0,4.23,0.67,5.78,3.42,1
7207,2017-04-01,0,972,14.0,3,7.0,0.0,0.0,4.8,5.78,1
7207,2017-05-01,0,972,14.0,4,7.0,2.12,0.5,0.57,4.8,1
7207,2017-06-01,0,972,14.0,4,7.0,3.18,0.75,1.12,0.57,1
7207,2017-07-01,0,972,20.0,20,7.0,12.7,0.6,0.82,1.12,1
7207,2017-08-01,0,972,55.0,55,7.0,29.64,0.51,0.36,0.82,1
7207,2017-09-01,0,972,29.0,29,7.0,21.17,0.69,0.18,0.36,1
7207,2017-10-01,0,972,18.0,18,7.0,7.41,0.39,0.34,0.18,1
7207,2017-11-01,0,972,13.0,13,7.0,7.41,0.54,6.41,0.34,1
7207,2017-12-01,0,972,9.0,9,7.0,4.23,0.44,10.29,6.41,1
7207,2018-01-01,0,972,45.0,45,7.0,27.52,0.58,9.3,10.29,1
7207,2018-02-01,0,972,36.0,37,7.0,19.05,0.49,5.32,9.3,1
7207,2018-03-01,0,972,83.0,83,7.0,40.22,0.46,3.17,5.32,1
7207,2018-04-01,0,972,53.0,53,7.0,34.93,0.62,4.29,3.17,1
7207,2018-05-01,0,972,41.0,42,7.0,24.34,0.55,0.62,4.29,1
7207,2018-06-01,0,972,36.0,37,7.0,21.17,0.54,0.61,0.62,1
7207,2018-07-01,0,972,33.0,33,7.0,17.99,0.52,4.0,0.61,1
7207,2018-08-01,0,972,53.0,53,7.0,35.99,0.64,0.23,4.0,1
7207,2018-09-01,0,972,54.0,54,7.0,29.64,0.52,0.36,0.23,1
7207,2018-10-01,0,972,42.0,42,7.0,21.17,0.48,0.56,0.36,1
7208,2016-12-01,1,366,14.0,20,5.0,74.65,0.5,4.39,1.55,0
7208,2017-01-01,1,366,14.0,31,5.0,97.05,0.42,5.64,4.39,0
7208,2017-02-01,1,366,7.0,40,5.0,164.23,0.55,3.42,5.64,0
7208,2017-03-01,1,366,14.0,27,5.0,82.12,0.41,5.78,3.42,0
7208,2017-04-01,1,366,14.0,14,5.0,59.72,0.57,4.8,5.78,0
7208,2017-05-01,1,366,14.0,20,5.0,59.72,0.4,0.57,4.8,0
7208,2017-06-01,1,366,14.0,22,5.0,67.19,0.41,1.12,0.57,0
7208,2017-07-01,1,366,25.0,25,5.0,67.19,0.36,0.82,1.12,0
7208,2017-08-01,1,366,39.0,39,5.0,67.19,0.23,0.36,0.82,0
7208,2017-09-01,1,366,34.0,34,5.0,134.37,0.53,0.18,0.36,0
7208,2017-10-01,1,366,32.0,32,5.0,134.37,0.56,0.34,0.18,0
7208,2017-11-01,1,366,17.0,17,5.0,67.19,0.53,6.41,0.34,0
7208,2017-12-01,1,366,15.0,15,5.0,59.72,0.53,10.29,6.41,0
7208,2018-01-01,1,366,32.0,32,5.0,156.77,0.66,9.3,10.29,0
7208,2018-02-01,1,366,22.0,22,5.0,82.12,0.5,5.32,9.3,0
7208,2018-03-01,1,366,47.0,47,5.0,97.05,0.28,3.17,5.32,0
7208,2018-04-01,1,366,50.0,50,5.0,89.58,0.24,4.29,3.17,0
7208,2018-05-01,1,366,28.0,28,5.0,89.58,0.43,0.62,4.29,0
7208,2018-06-01,1,366,20.0,20,5.0,59.72,0.4,0.61,0.62,0
7208,2018-07-01,1,366,26.0,26,5.0,89.58,0.46,4.0,0.61,0
7208,2018-08-01,1,366,31.0,31,5.0,37.33,0.16,0.23,4.0,0
7208,2018-09-01,1,366,33.0,33,5.0,97.05,0.39,0.36,0.23,0
7208,2018-10-01,1,366,46.0,46,5.0,201.56,0.59,0.56,0.36,0
7209,2017-04-01,0,334,1.0,1,7.0,8.96,1.0,4.8,5.78,1
7209,2017-05-01,0,334,3.0,3,7.0,8.96,0.33,0.57,4.8,1
7209,2017-08-01,0,334,3.0,3,7.0,17.93,0.67,0.36,0.82,1
7209,2017-09-01,0,334,6.0,6,7.0,44.82,0.83,0.18,0.36,1
7209,2017-10-01,0,334,2.0,2,7.0,8.96,0.5,0.34,0.18,1
7209,2017-11-01,0,334,5.0,5,7.0,44.82,1.0,6.41,0.34,1
7209,2017-12-01,0,334,2.0,2,7.0,17.93,1.0,10.29,6.41,1
7209,2018-01-01,0,334,7.0,7,7.0,44.82,0.71,9.3,10.29,1
7209,2018-02-01,0,334,4.0,4,7.0,26.89,0.75,5.32,9.3,1
7209,2018-03-01,0,334,5.0,5,7.0,35.86,0.8,3.17,5.32,1
7209,2018-04-01,0,334,9.0,9,7.0,62.75,0.78,4.29,3.17,1
7209,2018-05-01,0,334,2.0,2,7.0,17.93,1.0,0.62,4.29,1
7209,2018-06-01,0,334,3.0,3,7.0,8.96,0.33,0.61,0.62,1
7209,2018-07-01,0,334,4.0,4,7.0,17.93,0.5,4.0,0.61,1
7209,2018-08-01,0,334,2.0,2,7.0,17.93,1.0,0.23,4.0,1
